Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.010973 | lrm: 1.00 | dt: 6162ms | tok/sec: 5,317 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.083217 | lrm: 1.00 | dt: 1392ms | tok/sec: 23,545 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.009379 | lrm: 1.00 | dt: 943ms | tok/sec: 34,745 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.742776 | lrm: 1.00 | dt: 888ms | tok/sec: 36,890 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.465041 | lrm: 1.00 | dt: 893ms | tok/sec: 36,679 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.251713 | lrm: 1.00 | dt: 892ms | tok/sec: 36,751 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.067327 | lrm: 1.00 | dt: 884ms | tok/sec: 37,079 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.907334 | lrm: 1.00 | dt: 983ms | tok/sec: 33,348 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.763012 | lrm: 1.00 | dt: 886ms | tok/sec: 36,997 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.624679 | lrm: 1.00 | dt: 887ms | tok/sec: 36,941 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.496780 | lrm: 1.00 | dt: 891ms | tok/sec: 36,764 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.365822 | lrm: 1.00 | dt: 888ms | tok/sec: 36,910 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.251601 | lrm: 1.00 | dt: 894ms | tok/sec: 36,653 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.140572 | lrm: 1.00 | dt: 977ms | tok/sec: 33,525 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00014 (0.9%) | loss: 7.033208 | lrm: 1.00 | dt: 961ms | tok/sec: 34,105 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00015 (1.2%) | loss: 6.940534 | lrm: 1.00 | dt: 891ms | tok/sec: 36,760 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00016 (1.5%) | loss: 6.852288 | lrm: 1.00 | dt: 890ms | tok/sec: 36,809 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00017 (1.8%) | loss: 6.775548 | lrm: 1.00 | dt: 889ms | tok/sec: 36,854 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00306 (85.7%) | loss: 4.000346 | lrm: 0.32 | dt: 852ms | tok/sec: 38,443 | mfu: 0.2% | epoch: 1 | remaining: 42s    
step 00307 (85.9%) | loss: 4.000124 | lrm: 0.32 | dt: 844ms | tok/sec: 38,837 | mfu: 0.2% | epoch: 1 | remaining: 41s    
step 00308 (86.2%) | loss: 3.984792 | lrm: 0.31 | dt: 843ms | tok/sec: 38,866 | mfu: 0.2% | epoch: 1 | remaining: 40s    
step 00309 (86.5%) | loss: 3.979813 | lrm: 0.31 | dt: 843ms | tok/sec: 38,873 | mfu: 0.2% | epoch: 1 | remaining: 40s    
step 00310 (86.8%) | loss: 3.973064 | lrm: 0.30 | dt: 844ms | tok/sec: 38,816 | mfu: 0.2% | epoch: 1 | remaining: 39s    
step 00311 (87.1%) | loss: 3.973817 | lrm: 0.30 | dt: 844ms | tok/sec: 38,844 | mfu: 0.2% | epoch: 1 | remaining: 38s    
step 00312 (87.3%) | loss: 3.959659 | lrm: 0.29 | dt: 950ms | tok/sec: 34,488 | mfu: 0.2% | epoch: 1 | remaining: 37s    
step 00313 (87.7%) | loss: 3.952201 | lrm: 0.28 | dt: 844ms | tok/sec: 38,840 | mfu: 0.2% | epoch: 1 | remaining: 36s    
step 00314 (87.9%) | loss: 3.950764 | lrm: 0.28 | dt: 844ms | tok/sec: 38,811 | mfu: 0.2% | epoch: 1 | remaining: 35s    
step 00315 (88.2%) | loss: 3.955267 | lrm: 0.27 | dt: 844ms | tok/sec: 38,847 | mfu: 0.2% | epoch: 1 | remaining: 34s    
step 00316 (88.5%) | loss: 3.949658 | lrm: 0.27 | dt: 842ms | tok/sec: 38,935 | mfu: 0.2% | epoch: 1 | remaining: 34s    
step 00317 (88.8%) | loss: 3.952766 | lrm: 0.26 | dt: 845ms | tok/sec: 38,764 | mfu: 0.2% | epoch: 1 | remaining: 33s    
step 00318 (89.1%) | loss: 3.960670 | lrm: 0.26 | dt: 847ms | tok/sec: 38,679 | mfu: 0.2% | epoch: 1 | remaining: 32s    
step 00319 (89.4%) | loss: 3.960549 | lrm: 0.25 | dt: 860ms | tok/sec: 38,096 | mfu: 0.2% | epoch: 1 | remaining: 31s    
step 00320 (89.6%) | loss: 3.955387 | lrm: 0.25 | dt: 849ms | tok/sec: 38,613 | mfu: 0.2% | epoch: 1 | remaining: 30s    
step 00321 (89.9%) | loss: 3.952330 | lrm: 0.24 | dt: 862ms | tok/sec: 38,026 | mfu: 0.2% | epoch: 1 | remaining: 29s    
step 00322 (90.2%) | loss: 3.961020 | lrm: 0.24 | dt: 843ms | tok/sec: 38,889 | mfu: 0.2% | epoch: 1 | remaining: 29s    
step 00323 (90.5%) | loss: 3.947861 | lrm: 0.23 | dt: 843ms | tok/sec: 38,876 | mfu: 0.2% | epoch: 1 | remaining: 28s    
step 00324 (90.8%) | loss: 3.959928 | lrm: 0.23 | dt: 842ms | tok/sec: 38,924 | mfu: 0.2% | epoch: 1 | remaining: 27s    
step 00325 (91.1%) | loss: 3.956530 | lrm: 0.22 | dt: 842ms | tok/sec: 38,907 | mfu: 0.2% | epoch: 1 | remaining: 26s    
step 00326 (91.3%) | loss: 3.949274 | lrm: 0.21 | dt: 851ms | tok/sec: 38,505 | mfu: 0.2% | epoch: 1 | remaining: 25s    
step 00327 (91.6%) | loss: 3.946340 | lrm: 0.21 | dt: 845ms | tok/sec: 38,767 | mfu: 0.2% | epoch: 1 | remaining: 24s    
step 00328 (91.9%) | loss: 3.946489 | lrm: 0.20 | dt: 844ms | tok/sec: 38,824 | mfu: 0.2% | epoch: 1 | remaining: 23s    
step 00329 (92.2%) | loss: 3.934223 | lrm: 0.20 | dt: 841ms | tok/sec: 38,951 | mfu: 0.2% | epoch: 1 | remaining: 23s    
step 00330 (92.5%) | loss: 3.928740 | lrm: 0.19 | dt: 858ms | tok/sec: 38,176 | mfu: 0.2% | epoch: 1 | remaining: 22s    
step 00331 (92.7%) | loss: 3.926555 | lrm: 0.19 | dt: 943ms | tok/sec: 34,766 | mfu: 0.2% | epoch: 1 | remaining: 21s    
step 00332 (93.1%) | loss: 3.934665 | lrm: 0.18 | dt: 843ms | tok/sec: 38,888 | mfu: 0.2% | epoch: 1 | remaining: 20s    
step 00333 (93.3%) | loss: 3.920171 | lrm: 0.18 | dt: 843ms | tok/sec: 38,880 | mfu: 0.2% | epoch: 1 | remaining: 19s    
step 00334 (93.6%) | loss: 3.925210 | lrm: 0.17 | dt: 841ms | tok/sec: 38,956 | mfu: 0.2% | epoch: 1 | remaining: 18s    
step 00335 (93.9%) | loss: 3.919651 | lrm: 0.17 | dt: 845ms | tok/sec: 38,777 | mfu: 0.2% | epoch: 1 | remaining: 17s    
step 00336 (94.2%) | loss: 3.913461 | lrm: 0.16 | dt: 841ms | tok/sec: 38,962 | mfu: 0.2% | epoch: 1 | remaining: 17s    
step 00337 (94.5%) | loss: 3.919208 | lrm: 0.16 | dt: 841ms | tok/sec: 38,942 | mfu: 0.2% | epoch: 1 | remaining: 16s    
step 00338 (94.7%) | loss: 3.919946 | lrm: 0.15 | dt: 843ms | tok/sec: 38,871 | mfu: 0.2% | epoch: 1 | remaining: 15s    
step 00339 (95.0%) | loss: 3.916632 | lrm: 0.14 | dt: 841ms | tok/sec: 38,963 | mfu: 0.2% | epoch: 1 | remaining: 14s    
step 00340 (95.3%) | loss: 3.927918 | lrm: 0.14 | dt: 845ms | tok/sec: 38,777 | mfu: 0.2% | epoch: 1 | remaining: 13s    
step 00341 (95.6%) | loss: 3.942687 | lrm: 0.13 | dt: 842ms | tok/sec: 38,911 | mfu: 0.2% | epoch: 1 | remaining: 12s    
step 00342 (95.9%) | loss: 3.922708 | lrm: 0.13 | dt: 841ms | tok/sec: 38,949 | mfu: 0.2% | epoch: 1 | remaining: 12s    
step 00343 (96.2%) | loss: 3.934277 | lrm: 0.12 | dt: 841ms | tok/sec: 38,959 | mfu: 0.2% | epoch: 1 | remaining: 11s    
step 00344 (96.4%) | loss: 3.935805 | lrm: 0.12 | dt: 841ms | tok/sec: 38,946 | mfu: 0.2% | epoch: 1 | remaining: 10s    
step 00345 (96.7%) | loss: 3.928583 | lrm: 0.11 | dt: 874ms | tok/sec: 37,490 | mfu: 0.2% | epoch: 1 | remaining: 9s    
step 00346 (97.0%) | loss: 3.917700 | lrm: 0.11 | dt: 843ms | tok/sec: 38,857 | mfu: 0.2% | epoch: 1 | remaining: 8s    
step 00347 (97.3%) | loss: 3.914550 | lrm: 0.10 | dt: 846ms | tok/sec: 38,749 | mfu: 0.2% | epoch: 1 | remaining: 7s    
step 00348 (97.6%) | loss: 3.912288 | lrm: 0.10 | dt: 847ms | tok/sec: 38,693 | mfu: 0.2% | epoch: 1 | remaining: 6s    
step 00349 (97.8%) | loss: 3.915927 | lrm: 0.09 | dt: 867ms | tok/sec: 37,785 | mfu: 0.2% | epoch: 1 | remaining: 6s    
step 00350 (98.1%) | loss: 3.905144 | lrm: 0.09 | dt: 870ms | tok/sec: 37,676 | mfu: 0.2% | epoch: 1 | remaining: 5s    
step 00351 (98.4%) | loss: 3.898236 | lrm: 0.08 | dt: 843ms | tok/sec: 38,878 | mfu: 0.2% | epoch: 1 | remaining: 4s    
step 00352 (98.7%) | loss: 3.905467 | lrm: 0.07 | dt: 844ms | tok/sec: 38,825 | mfu: 0.2% | epoch: 1 | remaining: 3s    
step 00353 (99.0%) | loss: 3.909489 | lrm: 0.07 | dt: 844ms | tok/sec: 38,826 | mfu: 0.2% | epoch: 1 | remaining: 2s    
step 00354 (99.3%) | loss: 3.910721 | lrm: 0.06 | dt: 843ms | tok/sec: 38,857 | mfu: 0.2% | epoch: 1 | remaining: 1s    
step 00355 (99.6%) | loss: 3.900513 | lrm: 0.06 | dt: 842ms | tok/sec: 38,939 | mfu: 0.2% | epoch: 1 | remaining: 1s    
step 00356 (99.8%) | loss: 3.900795 | lrm: 0.05 | dt: 841ms | tok/sec: 38,965 | mfu: 0.2% | epoch: 1 | remaining: 0s    
---
val_bpb:          1.387882
training_seconds: 300.3
total_seconds:    472.4
peak_vram_mb:     0.0
mfu_percent:      0.22
total_tokens_M:   11.7
num_steps:        357
num_params_M:     11.5
depth:            4
